"Strong degree color-changing reminding sweat absorbing clothes, have control device connected with clothes main body that is provided with surface material, and front shell main body fixed with convex strip that is adhered with yarns",2014-10-08
"Electromagnetic wave radiation resistant fabric, has base layer whose surface is adhered with aluminum alloy thin film, and warp formed with nano metal shielding fiber yarn and weft adopt tencel yarn",2014-10-13
"Boiler water cold wall abrasion protection supporting device, has hearth water cooling wall comprising water cold wall fixing device, where lower part of water cooling wall fixing device is connected with fluidization bed boiler",2014-10-20
"Drawer-type gas oven, has drawer-type mounting base formed at inner part of mounting cavity and connected with handle, boiler fixed with filter screen, and water tank whose lower end is connected with water outlet part",2014-10-10
"Material transportation based boiler fuel conveying device, has two rotary wheels arranged with two strips, and circulation rotation chains connected by driven blade whose lower part is connected with upper surface of conveying channel",2014-10-28
Preparing modified cationic cellulose fibers involve modifying cellulose fiber with cationic-quaternary ammonium compound and polymer to obtain modified cellulose fibers,2014-11-26
"Modified cellulose fiber, prepared by modifying cellulose fiber with low molecular cationic quaternary ammonium salt modifying agent and high molecular cationic quaternary ammonium salt modifying agent",2014-11-26
"Modified cellulose fiber, prepared by treating cellulose fiber with low molecular weight quaternary ammonium salt cationic modifier and polymeric quaternary ammonium salt cationic modifier as cationic modifiers",2014-11-26
"Differential motion color spinning device, has spinning frame main body provided with first roller, second roller, third roller, main electrical motor and yarn spindle, and cotton collector located between first roller and second roller",2014-07-21
"Printing and dyeing workshop condensation water recovery device, has negative pressure flash tank set with condensed water recovery pipe, where lower part of flash tank is set with water output pipe",2014-10-24
"Printing and dyeing sewage treatment system has regulating pool which is set with air blower for blowing and aerating air, and activated carbon filter that is connected with secondary coagulation air floater through pipeline",2014-10-14
"Double-stage motor, has starting switch whose end is connected to coil of alternating current contactor, where ends of normally open contact of alternating current contactor are connected to starting switch",2014-11-24
"Electromagnetic brake circuit, has stop button connected with starting button, power source and motor connected to AC contactor normally open contact, and another AC contactor normally open contact connected to electromagnetic brake",2014-11-24
"Full-wave rectification energy-consumption braking control circuit, has full-wave rectifier connected to winding of motor through normally open contact of alternating current contactor",2014-11-24
